#{"t_start": 1610689574.767749, "env_id": "sdnsampling-MTD-v2"}
r,l,t
41.039532,1,5.770312
37.28775,1,5.979822
41.005309,1,6.054162
45.920255,1,6.094418
27.090617,1,6.12627
31.943186,1,6.157877
51.172262,1,6.191583
46.699528,1,6.263672
38.535225,1,6.329905
41.2846,1,6.45253
35.416802,1,6.507196
50.615638,1,6.564771
40.941414,1,6.62149
41.532393,1,6.738614
35.099105,1,6.812778
46.86249,1,6.868958
42.732086,1,6.923178
41.214762,1,7.009147
44.226802,1,7.076957
