#{"t_start": 1606712666.348748, "env_id": "sdnsampling-v0"}
r,l,t
0.386017,1,14.370648
-0.039788,1,14.430588
0.388465,1,14.490671
0.594438,1,14.576686
0.139636,1,14.636676
0.328777,1,14.696592
0.41659,1,14.75656
0.179602,1,14.816635
0.301977,1,14.876457
-0.017413,1,14.936541
0.021376,1,14.996486
0.555205,1,15.059874
0.418569,1,15.11991
0.199869,1,15.179851
0.122574,1,15.240008
0.457519,1,15.300072
0.23907,1,15.360014
0.387941,1,15.419899
-0.039925,1,15.479853
0.34259,1,15.576662
0.311562,1,15.63248
0.680575,1,15.692431
0.672723,1,15.767887
0.553705,1,15.827921
0.667605,1,15.887725
0.573974,1,15.947628
0.172895,1,16.007627
0.640285,1,16.067867
0.497273,1,16.12792
0.133739,1,16.189044
0.085815,1,16.249407
0.30917,1,16.344517
0.095387,1,16.412779
0.612019,1,17.577125
-0.381865,1,17.637377
0.399484,1,17.696733
0.318236,1,17.794311
0.297109,1,17.854949
0.438614,1,17.915871
-0.401262,1,17.976527
0.632341,1,18.036674
0.421517,1,18.096585
0.263463,1,18.156535
0.598772,1,18.217061
0.561946,1,18.276613
0.494473,1,18.336303
0.42335,1,18.396049
0.329165,1,18.456371
0.566093,1,18.516804
0.390849,1,18.576306
0.169718,1,18.63598
0.578212,1,18.695609
0.524724,1,18.755132
0.556783,1,18.815863
0.482545,1,18.876968
0.403158,1,18.936996
0.12073,1,18.996595
0.481834,1,19.092356
0.314828,1,19.152168
0.284744,1,19.212097
0.258877,1,19.273813
0.244111,1,19.334889
0.590543,1,19.394535
0.242155,1,19.454417
0.227033,1,19.514127
-0.119345,1,19.573993
0.42672,1,19.633528
0.594377,1,19.693153
-0.039619,1,19.781898
0.375637,1,19.869616
0.629279,1,19.949626
0.317319,1,20.010453
0.653928,1,20.073263
0.688727,1,20.133908
0.196193,1,20.194657
0.704928,1,20.27981
0.458599,1,20.340233
0.489122,1,20.406832
0.269757,1,20.461773
0.567235,1,20.520976
0.412264,1,20.576989
0.640067,1,20.637148
-0.443251,1,20.763888
0.32959,1,20.801597
0.324479,1,20.861533
0.384171,1,20.921478
0.493733,1,20.981215
0.563278,1,21.041055
-0.050202,1,21.100785
0.376938,1,21.160573
0.642712,1,21.220744
0.612178,1,21.299892
0.553641,1,21.359567
0.649216,1,21.45434
0.038528,1,21.513727
0.373671,1,21.749765
0.302539,1,21.810795
0.396661,1,21.870451
0.20563,1,21.930449
0.498724,1,21.990369
0.596754,1,22.050444
0.473189,1,22.145451
0.36054,1,22.205573
0.639892,1,22.267883
0.639667,1,22.327698
0.411316,1,22.387515
0.46871,1,22.447352
0.033383,1,22.50719
0.404713,1,22.566972
0.218535,1,22.626752
0.284098,1,22.692119
0.592054,1,22.752941
0.653714,1,22.812719
0.174833,1,22.872561
0.62391,1,22.967493
0.080663,1,23.027506
0.447394,1,23.087538
0.420734,1,23.147644
-0.112128,1,23.207708
-0.036857,1,23.267715
0.640271,1,23.327579
0.607022,1,23.387348
0.063698,1,23.447176
0.636794,1,23.506985
0.222346,1,23.566878
-0.065659,1,23.626682
0.433288,1,23.686441
0.695824,1,23.746545
0.423579,1,23.806281
0.521414,1,23.866135
0.233273,1,23.926085
0.449366,1,23.985938
0.382543,1,24.046067
0.428874,1,24.783532
0.50851,1,24.849045
0.488406,1,24.910024
0.399015,1,24.962609
0.372589,1,25.021867
0.457684,1,25.084606
0.38842,1,25.179564
0.583132,1,25.205862
0.473525,1,25.29782
0.362991,1,25.371977
0.435434,1,25.432811
0.288922,1,25.507906
0.327604,1,25.567909
0.549033,1,25.628379
0.608622,1,25.724454
0.307666,1,25.819236
0.129805,1,25.87907
0.605826,1,25.93908
0.626845,1,25.99906
0.254042,1,26.059172
0.643089,1,26.119312
0.403742,1,26.17947
0.372916,1,26.239542
0.38636,1,26.299352
0.560548,1,26.35931
0.572827,1,26.419199
0.37155,1,26.479068
0.38019,1,26.539265
0.494642,1,26.59914
0.262042,1,26.659237
0.497391,1,26.754217
0.492111,1,26.814207
0.532989,1,26.874237
0.560022,1,26.93408
0.32852,1,26.994215
0.502487,1,27.054013
0.687043,1,27.114028
0.558954,1,27.173799
0.62261,1,27.233813
0.339362,1,27.293966
0.683516,1,27.38951
0.564919,1,27.449411
0.512115,1,27.509644
0.459692,1,27.569638
0.485226,1,27.629623
0.348275,1,27.689436
0.462471,1,27.749361
0.530035,1,27.809199
0.429964,1,27.869285
-0.055601,1,27.929209
0.549522,1,27.989223
0.588339,1,28.049125
0.585023,1,28.109138
0.085679,1,28.169221
0.483943,1,28.232701
0.467965,1,28.29301
0.567151,1,28.371892
0.271018,1,28.459528
0.514721,1,28.570476
0.058474,1,28.61744
0.426265,1,28.677279
-0.131644,1,28.736835
0.457135,1,28.796378
0.556459,1,28.855917
0.41986,1,28.915788
0.66527,1,28.975825
0.643392,1,29.035572
0.630873,1,29.130353
0.546526,1,29.211951
0.398647,1,29.272117
0.38696,1,29.331997
0.521739,1,29.427541
0.480177,1,29.488137
0.393364,1,29.583076
0.55016,1,29.643901
0.108289,1,29.703925
0.608522,1,29.763831
0.523656,1,29.823783
0.626878,1,29.91849
0.453731,1,29.978388
0.474129,1,30.038257
0.373374,1,30.098306
0.371945,1,30.158307
0.289461,1,30.218315
0.328998,1,30.278288
0.42503,1,30.33832
0.326216,1,30.398281
-0.188218,1,30.4936
0.428214,1,30.55357
0.470422,1,30.647385
0.197019,1,30.705123
0.53772,1,30.764936
0.210815,1,30.825078
0.447866,1,30.885117
0.593029,1,30.945182
0.252193,1,31.005285
0.602119,1,31.065098
0.64491,1,31.1249
0.532251,1,31.184817
0.527122,1,31.244726
0.561951,1,31.927345
0.475215,1,31.992258
0.246532,1,32.052979
0.553911,1,32.106675
0.643883,1,32.166348
0.534958,1,32.226298
0.482414,1,32.286339
0.460829,1,32.381336
-0.112496,1,32.441331
0.209741,1,32.501515
0.524447,1,32.59632
0.440659,1,32.691634
0.424349,1,32.751765
0.449213,1,32.846676
0.402126,1,32.915768
0.629518,1,32.975077
