#{"t_start": 1617864486.366404, "env_id": "sdnsampling-MTD-as-v0"}
r,l,t
226.766667,1,388.655973
226.766667,1,389.109965
231.9,1,390.278754
231.9,1,390.731191
231.9,1,391.185241
231.9,1,391.634587
231.9,1,392.087661
231.9,1,392.539514
231.9,1,392.987419
231.9,1,393.439296
231.9,1,393.889148
227.745828,1,394.340506
228.482618,1,394.792072
231.9,1,395.24163
231.9,1,395.703091
231.9,1,396.153625
231.9,1,396.607308
231.9,1,397.060077
231.9,1,397.510268
231.9,1,397.958715
231.9,1,398.406946
231.9,1,398.853982
231.9,1,399.301928
231.9,1,399.759442
231.9,1,400.226302
231.9,1,400.680865
226.016667,1,401.13334
231.9,1,401.582222
231.9,1,402.034953
231.9,1,402.485028
231.9,1,402.937447
231.9,1,403.401924
231.9,1,403.851855
231.9,1,404.305423
231.9,1,404.756243
231.9,1,405.210888
231.9,1,405.66824
231.9,1,406.128746
231.9,1,406.614194
231.9,1,407.061332
231.9,1,407.508027
231.9,1,407.956887
231.9,1,408.418174
231.9,1,408.861173
224.133333,1,410.081399
224.133333,1,410.553778
224.133333,1,411.005514
231.483333,1,412.188326
150.944359,1,412.644122
231.483333,1,413.093503
231.483333,1,413.541615
231.483333,1,414.000497
231.483333,1,414.451577
231.483333,1,414.902192
231.483333,1,415.35854
118.874872,1,415.810471
231.483333,1,416.264237
231.483333,1,416.719459
231.483333,1,417.183831
231.483333,1,417.638268
231.483333,1,418.091743
231.483333,1,418.550441
232.75,1,419.753644
232.75,1,420.206033
232.75,1,420.669606
232.75,1,421.117527
232.75,1,421.564229
232.75,1,422.010568
232.75,1,422.45697
232.75,1,422.908601
232.75,1,423.354133
224.533333,1,423.802572
232.75,1,424.252567
232.75,1,424.726271
232.75,1,425.210017
232.75,1,425.668083
232.75,1,426.116946
232.75,1,426.869747
232.75,1,427.319305
232.75,1,427.765703
177.937299,1,428.21593
232.75,1,428.674631
232.75,1,429.124285
232.75,1,429.575001
232.75,1,430.029381
232.75,1,430.478702
232.75,1,430.929954
232.75,1,431.379988
232.75,1,431.83489
232.75,1,432.285173
232.75,1,432.735168
232.75,1,433.184721
232.75,1,433.636354
232.75,1,434.0846
232.75,1,434.532557
232.75,1,434.978695
232.75,1,435.426513
232.75,1,435.879338
223.866667,1,437.101463
223.866667,1,437.548835
223.866667,1,437.998255
223.866667,1,438.449305
223.866667,1,438.90962
223.866667,1,439.364005
223.866667,1,439.814562
223.866667,1,440.267762
223.866667,1,440.716629
223.866667,1,441.16356
223.866667,1,441.618029
223.866667,1,442.069703
223.866667,1,442.523855
222.05,1,443.722878
92.896112,1,444.170817
222.05,1,444.623921
222.05,1,445.079863
222.05,1,445.52684
222.05,1,445.976785
222.05,1,446.423533
222.05,1,446.879781
222.05,1,447.334958
222.05,1,447.795283
222.05,1,448.290986
222.05,1,448.739561
222.05,1,449.189311
221.282156,1,449.639361
222.05,1,450.088642
229.716667,1,451.151169
229.716667,1,451.602408
229.716667,1,452.056805
229.716667,1,452.530955
229.716667,1,452.982858
231.9,1,454.181468
231.9,1,454.632484
231.9,1,455.083304
231.9,1,455.532994
231.9,1,455.97745
231.9,1,456.42743
202.112952,1,456.877117
231.9,1,457.334971
231.4,1,458.50443
236.016667,1,458.951584
236.016667,1,459.401539
236.016667,1,459.85333
236.016667,1,460.302298
236.016667,1,460.754691
235.324039,1,461.208117
236.016667,1,461.658781
236.016667,1,462.109012
235.572259,1,462.563115
236.016667,1,463.014185
236.016667,1,463.460138
236.016667,1,463.906594
236.016667,1,464.355858
236.016667,1,464.806247
235.133245,1,465.261935
236.016667,1,465.722722
236.016667,1,466.250828
236.016667,1,466.699437
236.016667,1,467.15122
236.016667,1,467.608305
236.016667,1,468.060077
228.483333,1,469.550295
228.483333,1,469.9996
228.483333,1,470.446794
228.483333,1,470.888155
228.483333,1,471.341047
228.483333,1,471.788215
228.483333,1,472.239201
228.483333,1,472.699201
228.483333,1,473.158061
224.35,1,474.367026
218.683333,1,474.826254
9.05,1,475.284874
224.35,1,475.749703
237.216667,1,476.933251
237.216667,1,477.383533
237.216667,1,477.832105
237.216667,1,478.735733
237.216667,1,479.18872
233.2,1,480.362021
224.883333,1,481.427388
224.883333,1,481.876747
224.883333,1,482.331631
225.15,1,483.499933
229.516667,1,484.668989
229.516667,1,485.121835
229.516667,1,485.575402
229.516667,1,486.030157
229.516667,1,486.48202
229.516667,1,486.933729
229.516667,1,487.38273
229.516667,1,487.837553
229.516667,1,488.295213
229.516667,1,488.7459
229.516667,1,489.198678
229.516667,1,489.648552
229.516667,1,490.143161
229.516667,1,490.614439
229.7,1,491.803515
229.7,1,492.252153
184.981557,1,493.424446
233.45,1,493.877728
233.45,1,494.338849
233.45,1,494.795726
233.45,1,495.251482
233.45,1,495.704255
233.45,1,496.153827
233.45,1,496.626491
231.375944,1,497.068471
233.45,1,497.521142
233.45,1,497.97559
233.45,1,498.426156
233.45,1,498.879158
233.45,1,499.339723
233.45,1,499.802189
233.45,1,500.252725
233.45,1,500.705065
233.45,1,501.160362
233.45,1,501.614155
233.45,1,502.067206
233.45,1,502.520256
233.45,1,502.967428
233.45,1,503.415491
233.45,1,503.868422
233.45,1,504.319404
233.45,1,504.770676
233.45,1,505.224697
233.45,1,505.676612
233.45,1,506.12497
233.45,1,506.577177
235.133333,1,507.792081
235.133333,1,508.242524
